## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/STP_0148_T_S10_GRCh38_Aligned.sortedByCoord.out.bam --OUTPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/STP0148_marked_duplicates.bam --METRICS_FILE /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/STP0148_mark_dup_metrics.txt --REMOVE_DUPLICATES true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Apr 16 12:59:20 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
library	0	46346222	38653186	0	0	26759698	10318	0.577387	22428008

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
2080.0	0	1	0	1
2081.0	0	1	0	1
2082.0	0	2	0	1
2083.0	0	0	0	1
2085.0	0	2	0	1
2088.0	0	0	0	1
2089.0	0	1	0	0
2092.0	0	0	0	1
2093.0	0	1	0	0
2094.0	0	1	0	1
2097.0	0	1	0	1
2098.0	0	0	0	1
2100.0	0	1	0	0
2102.0	0	0	0	1
2103.0	0	1	0	0
2105.0	0	0	0	1
2106.0	0	2	0	1
2107.0	0	1	0	2
2109.0	0	1	0	0
2110.0	0	1	0	1
2111.0	0	1	0	1
2112.0	0	0	0	1
2113.0	0	2	0	1
2115.0	0	0	0	1
2116.0	0	1	0	1
2118.0	0	1	0	1
2120.0	0	1	0	0
2121.0	0	1	0	1
2124.0	0	0	0	1
2127.0	0	2	0	1
2129.0	0	1	0	2
2130.0	0	1	0	0
2134.0	0	0	0	1
2135.0	0	3	0	2
2138.0	0	1	0	2
2139.0	0	1	0	0
2140.0	0	0	0	1
2141.0	0	1	0	0
2145.0	0	3	0	3
2148.0	0	1	0	3
2149.0	0	1	0	1
2150.0	0	2	0	1
2152.0	0	1	0	1
2153.0	0	2	0	1
2156.0	0	1	0	1
2159.0	0	1	0	1
2161.0	0	0	0	1
2162.0	0	1	0	1
2163.0	0	1	0	0
2164.0	0	1	0	1
2167.0	0	0	0	1
2168.0	0	1	0	3
2169.0	0	2	0	0
2170.0	0	1	0	0
2172.0	0	1	0	2
2173.0	0	1	0	0
2176.0	0	1	0	1
2182.0	0	1	0	2
2184.0	0	1	0	1
2187.0	0	1	0	0
2188.0	0	1	0	1
2189.0	0	0	0	1
2190.0	0	2	0	2
2191.0	0	1	0	0
2192.0	0	0	0	1
2193.0	0	1	0	0
2198.0	0	0	0	1
2200.0	0	1	0	1
2201.0	0	1	0	0
2202.0	0	0	0	1
2204.0	0	1	0	0
2205.0	0	0	0	1
2206.0	0	1	0	1
2209.0	0	1	0	1
2210.0	0	2	0	1
2212.0	0	0	0	1
2213.0	0	1	0	0
2214.0	0	0	0	1
2215.0	0	1	0	0
2218.0	0	0	0	3
2219.0	0	2	0	0
2220.0	0	1	0	0
2221.0	0	0	0	1
2222.0	0	1	0	0
2224.0	0	0	0	1
2225.0	0	1	0	1
2226.0	0	1	0	0
2227.0	0	0	0	1
2228.0	0	1	0	0
2229.0	0	2	0	2
2233.0	0	0	0	1
2234.0	0	2	0	1
2235.0	0	1	0	1
2236.0	0	1	0	2
2237.0	0	1	0	0
2241.0	0	1	0	1
2243.0	0	0	0	2
2244.0	0	2	0	2
2245.0	0	1	0	0
2246.0	0	1	0	0
2247.0	0	1	0	1
2248.0	0	0	0	1
2251.0	0	1	0	0
2252.0	0	0	0	1
2253.0	0	1	0	1
2255.0	0	1	0	0
2257.0	0	0	0	1
2258.0	0	2	0	1
2263.0	0	0	0	2
2264.0	0	2	0	0
2266.0	0	0	0	1
2267.0	0	2	0	1
2269.0	0	1	0	1
2273.0	0	0	0	1
2275.0	0	1	0	0
2276.0	0	1	0	2
2277.0	0	1	0	0
2281.0	0	2	0	3
2282.0	0	1	0	0
2283.0	0	1	0	1
2285.0	0	1	0	1
2286.0	0	0	0	1
2287.0	0	1	0	0
2289.0	0	0	0	1
2290.0	0	1	0	1
2291.0	0	1	0	1
2292.0	0	1	0	1
2293.0	0	1	0	0
2295.0	0	1	0	1
2297.0	0	0	0	1
2299.0	0	1	0	0
2303.0	0	1	0	1
2305.0	0	1	0	1
2306.0	0	0	0	1
2307.0	0	1	0	1
2308.0	0	1	0	0
2310.0	0	0	0	1
2312.0	0	1	0	0
2315.0	0	0	0	1
2317.0	0	0	0	1
2318.0	0	1	0	0
2319.0	0	1	0	0
2320.0	0	1	0	2
2322.0	0	0	0	1
2323.0	0	2	0	0
2325.0	0	0	0	1
2326.0	0	1	0	0
2328.0	0	1	0	1
2331.0	0	1	0	3
2332.0	0	1	0	0
2333.0	0	2	0	1
2336.0	0	0	0	1
2337.0	0	1	0	1
2338.0	0	1	0	0
2346.0	0	0	0	2
2347.0	0	1	0	0
2348.0	0	2	0	1
2352.0	0	0	0	1
2356.0	0	1	0	1
2357.0	0	1	0	0
2362.0	0	0	0	1
2363.0	0	1	0	0
2367.0	0	0	0	1
2369.0	0	1	0	0
2373.0	0	1	0	2
2374.0	0	1	0	0
2378.0	0	0	0	1
2379.0	0	2	0	1
2381.0	0	1	0	1
2385.0	0	0	0	1
2387.0	0	1	0	0
2389.0	0	1	0	1
2394.0	0	0	0	2
2395.0	0	3	0	1
2401.0	0	0	0	1
2402.0	0	1	0	1
2404.0	0	1	0	0
2412.0	0	0	0	1
2413.0	0	1	0	0
2418.0	0	1	0	1
2419.0	0	1	0	1
2421.0	0	0	0	1
2422.0	0	1	0	0
2432.0	0	2	0	2
2436.0	0	1	0	1
2438.0	0	1	0	2
2439.0	0	1	0	1
2441.0	0	2	0	1
2443.0	0	2	0	2
2444.0	0	0	0	1
2445.0	0	2	0	1
2447.0	0	0	0	1
2448.0	0	1	0	0
2450.0	0	0	0	1
2451.0	0	2	0	3
2452.0	0	1	0	0
2453.0	0	1	0	2
2454.0	0	2	0	1
2455.0	0	2	0	1
2457.0	0	0	0	1
2459.0	0	1	0	0
2460.0	0	0	0	1
2461.0	0	1	0	0
2462.0	0	0	0	1
2464.0	0	1	0	1
2466.0	0	1	0	0
2470.0	0	0	0	1
2473.0	0	1	0	0
2476.0	0	0	0	2
2477.0	0	1	0	2
2478.0	0	1	0	0
2479.0	0	1	0	1
2480.0	0	2	0	0
2485.0	0	0	0	1
2486.0	0	1	0	0
2489.0	0	0	0	1
2491.0	0	1	0	0
2492.0	0	1	0	2
2493.0	0	1	0	0
2503.0	0	0	0	1
2504.0	0	1	0	1
2505.0	0	0	0	1
2506.0	0	1	0	1
2507.0	0	1	0	1
2508.0	0	1	0	0
2509.0	0	1	0	0
2512.0	0	1	0	1
2516.0	0	0	0	1
2517.0	0	1	0	0
2520.0	0	0	0	1
2522.0	0	1	0	1
2523.0	0	1	0	0
2529.0	0	0	0	1
2531.0	0	1	0	1
2532.0	0	0	0	1
2533.0	0	0	0	1
2534.0	0	3	0	1
2535.0	0	0	0	1
2536.0	0	1	0	0
2537.0	0	1	0	0
2540.0	0	2	0	2
2542.0	0	0	0	1
2544.0	0	2	0	1
2548.0	0	0	0	2
2549.0	0	1	0	1
2550.0	0	1	0	1
2551.0	0	2	0	1
2552.0	0	1	0	1
2553.0	0	0	0	1
2554.0	0	2	0	0
2556.0	0	0	0	1
2557.0	0	1	0	0
2559.0	0	0	0	1
2560.0	0	1	0	0
2561.0	0	0	0	1
2562.0	0	2	0	2
2563.0	0	1	0	0
2566.0	0	0	0	1
2567.0	0	1	0	0
2568.0	0	1	0	2
2570.0	0	1	0	2
2571.0	0	2	0	1
2572.0	0	2	0	2
2573.0	0	1	0	1
2574.0	0	0	0	1
2575.0	0	1	0	0
2576.0	0	1	0	2
2577.0	0	1	0	1
2578.0	0	2	0	0
2579.0	0	0	0	1
2580.0	0	1	0	1
2581.0	0	1	0	0
2582.0	0	1	0	1
2585.0	0	0	0	1
2586.0	0	1	0	0
2587.0	0	0	0	2
2589.0	0	0	0	1
2590.0	0	1	0	1
2591.0	0	2	0	0
2592.0	0	1	0	1
2593.0	0	1	0	0
2594.0	0	1	0	1
2602.0	0	0	0	1
2603.0	0	1	0	1
2604.0	0	1	0	0
2606.0	0	1	0	1
2608.0	0	0	0	1
2611.0	0	0	0	2
2612.0	0	3	0	1
2614.0	0	1	0	0
2617.0	0	0	0	1
2618.0	0	1	0	0
2640.0	0	2	0	2
2644.0	0	1	0	3
2645.0	0	1	0	0
2647.0	0	1	0	0
2650.0	0	1	0	1
2654.0	0	0	0	2
2656.0	0	1	0	0
2659.0	0	1	0	1
2661.0	0	1	0	1
2662.0	0	1	0	0
2664.0	0	0	0	1
2665.0	0	1	0	0
2668.0	0	1	0	2
2673.0	0	1	0	0
2675.0	0	0	0	1
2676.0	0	1	0	1
2677.0	0	0	0	1
2678.0	0	2	0	0
2681.0	0	1	0	1
2682.0	0	0	0	1
2683.0	0	1	0	0
2684.0	0	1	0	1
2685.0	0	0	0	1
2686.0	0	1	0	0
2689.0	0	0	0	1
2690.0	0	0	0	1
2691.0	0	1	0	0
2692.0	0	1	0	0
2693.0	0	1	0	1
2697.0	0	0	0	1
2700.0	0	1	0	0
2701.0	0	1	0	1
2706.0	0	0	0	1
2708.0	0	0	0	2
2709.0	0	3	0	2
2710.0	0	1	0	1
2712.0	0	1	0	2
2713.0	0	1	0	0
2714.0	0	2	0	0
2720.0	0	0	0	1
2722.0	0	1	0	1
2723.0	0	2	0	1
2735.0	0	1	0	1
2736.0	0	0	0	1
2738.0	0	1	0	1
2742.0	0	1	0	0
2744.0	0	0	0	1
2745.0	0	1	0	0
2748.0	0	0	0	1
2749.0	0	1	0	0
2752.0	0	0	0	1
2754.0	0	1	0	0
2756.0	0	0	0	2
2757.0	0	2	0	1
2758.0	0	0	0	1
2759.0	0	2	0	1
2760.0	0	1	0	1
2762.0	0	1	0	0
2767.0	0	1	0	1
2769.0	0	0	0	1
2772.0	0	1	0	2
2773.0	0	0	0	1
2774.0	0	2	0	0
2775.0	0	0	0	1
2776.0	0	1	0	0
2777.0	0	1	0	0
2780.0	0	0	0	1
2781.0	0	1	0	1
2782.0	0	1	0	1
2785.0	0	0	0	1
2786.0	0	1	0	1
2788.0	0	3	0	1
2789.0	0	1	0	2
2790.0	0	1	0	1
2792.0	0	1	0	1
2793.0	0	0	0	1
2794.0	0	2	0	0
2796.0	0	0	0	1
2797.0	0	1	0	0
2800.0	0	0	0	1
2802.0	0	1	0	2
2803.0	0	1	0	0
2804.0	0	1	0	1
2805.0	0	1	0	0
2806.0	0	0	0	1
2807.0	0	1	0	0
2809.0	0	0	0	1
2810.0	0	0	0	1
2811.0	0	2	0	0
2813.0	0	1	0	1
2821.0	0	0	0	1
2823.0	0	1	0	0
2826.0	0	0	0	1
2827.0	0	1	0	0
2830.0	0	1	0	2
2833.0	0	1	0	0
2836.0	0	1	0	1
2837.0	0	0	0	1
2839.0	0	1	0	0
2841.0	0	1	0	1
2844.0	0	0	0	1
2845.0	0	1	0	0
2847.0	0	1	0	2
2849.0	0	1	0	0
2854.0	0	1	0	1
2860.0	0	0	0	1
2861.0	0	1	0	1
2862.0	0	1	0	0
2863.0	0	0	0	1
2865.0	0	0	0	1
2866.0	0	2	0	0
2873.0	0	1	0	1
2877.0	0	1	0	2
2878.0	0	0	0	1
2879.0	0	2	0	2
2880.0	0	1	0	0
2881.0	0	1	0	0
2882.0	0	1	0	1
2887.0	0	0	0	1
2889.0	0	1	0	0
2890.0	0	0	0	1
2893.0	0	1	0	0
2894.0	0	0	0	1
2895.0	0	1	0	1
2896.0	0	1	0	0
2898.0	0	0	0	1
2899.0	0	1	0	0
2901.0	0	1	0	1
2912.0	0	1	0	1
2914.0	0	0	0	1
2916.0	0	1	0	1
2917.0	0	1	0	0
2920.0	0	0	0	1
2922.0	0	1	0	0
2926.0	0	0	0	1
2928.0	0	0	0	1
2929.0	0	2	0	1
2931.0	0	1	0	0
2934.0	0	1	0	1
2935.0	0	0	0	1
2936.0	0	1	0	0
2938.0	0	0	0	2
2940.0	0	0	0	1
2941.0	0	2	0	2
2942.0	0	1	0	1
2944.0	0	2	0	2
2946.0	0	2	0	0
2947.0	0	1	0	0
2952.0	0	0	0	1
2953.0	0	1	0	0
2956.0	0	1	0	1
2960.0	0	0	0	1
2961.0	0	0	0	1
2962.0	0	2	0	0
2969.0	0	0	0	1
2970.0	0	1	0	0
2971.0	0	0	0	2
2972.0	0	0	0	1
2973.0	0	1	0	1
2974.0	0	1	0	0
2975.0	0	1	0	1
2977.0	0	1	0	0
2978.0	0	1	0	0
2979.0	0	0	0	1
2980.0	0	1	0	0
2985.0	0	0	0	2
2986.0	0	1	0	1
2987.0	0	1	0	1
2988.0	0	0	0	1
2989.0	0	2	0	0
2990.0	0	1	0	0
2993.0	0	1	0	2
2996.0	0	1	0	0
3008.0	0	0	0	1
3009.0	0	1	0	0
3014.0	0	0	0	1
3016.0	0	1	0	0
3018.0	0	0	0	1
3019.0	0	1	0	1
3020.0	0	1	0	0
3024.0	0	0	0	1
3025.0	0	1	0	0
3026.0	0	0	0	1
3027.0	0	1	0	0
3029.0	0	0	0	1
3030.0	0	1	0	0
3031.0	0	1	0	2
3032.0	0	1	0	0
3033.0	0	0	0	3
3034.0	0	1	0	2
3035.0	0	2	0	0
3036.0	0	1	0	0
3037.0	0	1	0	0
3038.0	0	0	0	1
3039.0	0	2	0	1
3044.0	0	0	0	1
3047.0	0	1	0	0
3049.0	0	0	0	1
3050.0	0	1	0	0
3051.0	0	0	0	1
3052.0	0	1	0	0
3053.0	0	0	0	1
3054.0	0	1	0	0
3060.0	0	1	0	1
3061.0	0	0	0	1
3063.0	0	1	0	0
3064.0	0	0	0	1
3066.0	0	0	0	1
3067.0	0	1	0	0
3068.0	0	1	0	0
3069.0	0	0	0	1
3070.0	0	1	0	0
3073.0	0	0	0	1
3074.0	0	0	0	1
3075.0	0	1	0	0
3076.0	0	1	0	0
3077.0	0	0	0	1
3079.0	0	0	0	1
3080.0	0	1	0	2
3081.0	0	4	0	1
3087.0	0	0	0	1
3089.0	0	1	0	0
3092.0	0	1	0	1
3101.0	0	0	0	1
3102.0	0	1	0	1
3103.0	0	1	0	0
3104.0	0	0	0	1
3105.0	0	1	0	1
3106.0	0	0	0	1
3108.0	0	1	0	0
3109.0	0	1	0	0
3110.0	0	0	0	1
3112.0	0	1	0	0
3113.0	0	0	0	1
3114.0	0	1	0	0
3116.0	0	0	0	1
3118.0	0	1	0	0
3133.0	0	0	0	1
3135.0	0	1	0	0
3145.0	0	0	0	1
3147.0	0	1	0	0
3148.0	0	0	0	1
3149.0	0	1	0	2
3150.0	0	1	0	0
3153.0	0	1	0	0
3159.0	0	0	0	1
3160.0	0	1	0	0
3165.0	0	0	0	1
3166.0	0	1	0	1
3170.0	0	1	0	0
3179.0	0	0	0	1
3181.0	0	1	0	0
3194.0	0	0	0	1
3196.0	0	1	0	0
3197.0	0	0	0	1
3199.0	0	1	0	0
3206.0	0	0	0	1
3207.0	0	0	0	1
3210.0	0	1	0	0
3211.0	0	1	0	0
3216.0	0	0	0	1
3218.0	0	0	0	2
3219.0	0	1	0	0
3220.0	0	1	0	0
3221.0	0	1	0	0
3222.0	0	1	0	1
3224.0	0	0	0	1
3226.0	0	0	0	1
3227.0	0	1	0	0
3229.0	0	0	0	1
3230.0	0	0	0	1
3231.0	0	1	0	0
3232.0	0	0	0	1
3233.0	0	1	0	0
3234.0	0	2	0	0
3235.0	0	1	0	1
3236.0	0	0	0	1
3237.0	0	1	0	0
3238.0	0	1	0	1
3245.0	0	0	0	1
3247.0	0	0	0	1
3248.0	0	1	0	0
3249.0	0	1	0	1
3250.0	0	1	0	0
3257.0	0	0	0	1
3259.0	0	1	0	1
3261.0	0	1	0	0
3263.0	0	0	0	1
3265.0	0	1	0	1
3270.0	0	1	0	0
3280.0	0	0	0	2
3281.0	0	1	0	0
3282.0	0	1	0	1
3283.0	0	1	0	0
3290.0	0	0	0	1
3293.0	0	1	0	0
3297.0	0	0	0	1
3301.0	0	1	0	0
3303.0	0	0	0	1
3304.0	0	1	0	0
3310.0	0	0	0	1
3313.0	0	1	0	0
3318.0	0	0	0	2
3319.0	0	1	0	0
3322.0	0	1	0	0
3324.0	0	0	0	1
3326.0	0	1	0	1
3328.0	0	1	0	0
3335.0	0	0	0	1
3336.0	0	1	0	0
3337.0	0	0	0	1
3338.0	0	1	0	1
3340.0	0	1	0	1
3344.0	0	1	0	0
3348.0	0	0	0	2
3350.0	0	2	0	0
3355.0	0	0	0	1
3357.0	0	1	0	0
3360.0	0	0	0	1
3361.0	0	0	0	1
3362.0	0	1	0	0
3363.0	0	1	0	0
3364.0	0	0	0	1
3368.0	0	1	0	0
3376.0	0	0	0	1
3377.0	0	2	0	1
3379.0	0	0	0	1
3381.0	0	1	0	1
3383.0	0	0	0	1
3384.0	0	1	0	0
3386.0	0	1	0	1
3387.0	0	1	0	1
3389.0	0	2	0	1
3394.0	0	1	0	1
3397.0	0	0	0	2
3398.0	0	1	0	0
3400.0	0	1	0	0
3412.0	0	1	0	1
3418.0	0	0	0	1
3421.0	0	1	0	0
3430.0	0	0	0	1
3433.0	0	1	0	0
3437.0	0	0	0	1
3438.0	0	1	0	1
3441.0	0	0	0	1
3442.0	0	0	0	1
3443.0	0	1	0	1
3444.0	0	3	0	1
3446.0	0	1	0	1
3447.0	0	1	0	0
3452.0	0	0	0	1
3453.0	0	1	0	0
3456.0	0	0	0	1
3457.0	0	1	0	0
3458.0	0	0	0	1
3460.0	0	1	0	0
3467.0	0	0	0	1
3470.0	0	1	0	0
3481.0	0	0	0	1
3486.0	0	1	0	0
3490.0	0	0	0	1
3492.0	0	1	0	0
3495.0	0	1	0	1
3496.0	0	0	0	1
3498.0	0	1	0	0
3500.0	0	0	0	1
3501.0	0	1	0	0
3504.0	0	0	0	1
3507.0	0	0	0	1
3509.0	0	1	0	0
3511.0	0	1	0	0
3512.0	0	0	0	1
3514.0	0	1	0	0
3528.0	0	0	0	1
3529.0	0	1	0	1
3531.0	0	1	0	0
3534.0	0	0	0	1
3537.0	0	1	0	0
3544.0	0	0	0	1
3545.0	0	1	0	1
3546.0	0	1	0	0
3547.0	0	1	0	1
3550.0	0	0	0	1
3553.0	0	1	0	0
3555.0	0	1	0	1
3558.0	0	0	0	2
3561.0	0	2	0	0
3567.0	0	0	0	1
3571.0	0	1	0	1
3573.0	0	0	0	1
3574.0	0	2	0	0
3575.0	0	0	0	1
3576.0	0	1	0	0
3578.0	0	0	0	1
3581.0	0	1	0	0
3587.0	0	0	0	1
3588.0	0	1	0	0
3591.0	0	0	0	1
3596.0	0	1	0	0
3613.0	0	0	0	1
3615.0	0	1	0	0
3616.0	0	0	0	1
3617.0	0	1	0	0
3619.0	0	1	0	1
3621.0	0	1	0	1
3624.0	0	0	0	1
3626.0	0	1	0	0
3629.0	0	0	0	1
3631.0	0	0	0	1
3632.0	0	0	0	1
3634.0	0	2	0	0
3635.0	0	1	0	0
3645.0	0	0	0	1
3646.0	0	1	0	1
3647.0	0	1	0	0
3650.0	0	0	0	1
3652.0	0	1	0	0
3658.0	0	0	0	1
3659.0	0	0	0	1
3660.0	0	1	0	0
3662.0	0	1	0	0
3665.0	0	0	0	1
3666.0	0	1	0	0
3677.0	0	0	0	2
3679.0	0	2	0	0
3687.0	0	0	0	1
3691.0	0	1	0	1
3692.0	0	1	0	0
3695.0	0	1	0	1
3698.0	0	0	0	1
3700.0	0	0	0	1
3701.0	0	1	0	0
3702.0	0	0	0	2
3703.0	0	1	0	0
3705.0	0	1	0	0
3706.0	0	1	0	0
3712.0	0	0	0	1
3715.0	0	1	0	0
3732.0	0	0	0	1
3736.0	0	1	0	1
3741.0	0	1	0	0
3742.0	0	0	0	1
3744.0	0	1	0	1
3745.0	0	1	0	0
3746.0	0	0	0	1
3749.0	0	1	0	0
3758.0	0	0	0	1
3765.0	0	1	0	0
3767.0	0	0	0	1
3770.0	0	1	0	0
3774.0	0	0	0	1
3779.0	0	1	0	0
3791.0	0	0	0	1
3792.0	0	1	0	0
3795.0	0	0	0	1
3796.0	0	0	0	1
3797.0	0	1	0	0
3799.0	0	1	0	0
3806.0	0	0	0	1
3810.0	0	1	0	0
3826.0	0	0	0	1
3827.0	0	0	0	1
3829.0	0	2	0	2
3830.0	0	1	0	1
3833.0	0	0	0	1
3835.0	0	2	0	0
3836.0	0	1	0	1
3838.0	0	1	0	0
3842.0	0	0	0	1
3845.0	0	1	0	0
3847.0	0	0	0	1
3850.0	0	1	0	0
3852.0	0	0	0	1
3860.0	0	0	0	1
3862.0	0	1	0	0
3864.0	0	1	0	0
3871.0	0	0	0	1
3874.0	0	1	0	0
3875.0	0	0	0	1
3877.0	0	1	0	0
3882.0	0	0	0	1
3885.0	0	1	0	0
3887.0	0	0	0	1
3890.0	0	2	0	1
3892.0	0	0	0	1
3893.0	0	0	0	1
3894.0	0	1	0	0
3895.0	0	1	0	2
3896.0	0	1	0	0
3898.0	0	1	0	0
3899.0	0	0	0	1
3901.0	0	1	0	0
3924.0	0	1	0	1
3939.0	0	0	0	1
3941.0	0	1	0	0
3947.0	0	0	0	1
3949.0	0	1	0	1
3951.0	0	1	0	0
3965.0	0	0	0	1
3968.0	0	0	0	1
3970.0	0	1	0	0
3972.0	0	1	0	0
3984.0	0	0	0	1
3985.0	0	1	0	1
3986.0	0	0	0	1
3988.0	0	1	0	0
3989.0	0	1	0	0
3997.0	0	0	0	1
3999.0	0	1	0	0
4000.0	0	0	0	1
4001.0	0	1	0	0
4002.0	0	0	0	1
4004.0	0	1	0	0
4009.0	0	0	0	2
4013.0	0	1	0	0
4016.0	0	1	0	0
4029.0	0	0	0	1
4031.0	0	1	0	0
4038.0	0	0	0	1
4041.0	0	1	0	0
4046.0	0	0	0	1
4048.0	0	0	0	1
4049.0	0	2	0	0
4064.0	0	0	0	1
4065.0	0	1	0	0
4071.0	0	0	0	1
4073.0	0	1	0	0
4076.0	0	0	0	1
4078.0	0	1	0	0
4082.0	0	0	0	1
4085.0	0	1	0	0
4087.0	0	0	0	1
4089.0	0	1	0	0
4095.0	0	0	0	1
4097.0	0	1	0	0
4100.0	0	0	0	1
4102.0	0	0	0	1
4105.0	0	2	0	0
4106.0	0	0	0	1
4107.0	0	0	0	1
4108.0	0	2	0	0
4110.0	0	1	0	1
4120.0	0	0	0	1
4125.0	0	1	0	0
4160.0	0	0	0	1
4161.0	0	1	0	0
4190.0	0	0	0	1
4192.0	0	0	0	1
4194.0	0	1	0	1
4195.0	0	1	0	0
4202.0	0	1	0	0
4203.0	0	0	0	1
4204.0	0	0	0	1
4205.0	0	0	0	1
4207.0	0	1	0	0
4208.0	0	1	0	0
4209.0	0	1	0	0
4222.0	0	0	0	1
4224.0	0	0	0	1
4225.0	0	1	0	1
4227.0	0	1	0	0
4228.0	0	1	0	0
4233.0	0	0	0	1
4237.0	0	1	0	0
4240.0	0	0	0	1
4243.0	0	0	0	1
4244.0	0	0	0	1
4245.0	0	1	0	0
4247.0	0	2	0	0
4256.0	0	0	0	1
4259.0	0	1	0	1
4260.0	0	1	0	0
4266.0	0	0	0	1
4268.0	0	1	0	0
4269.0	0	0	0	1
4274.0	0	1	0	0
4275.0	0	0	0	1
4276.0	0	1	0	0
4280.0	0	0	0	1
4281.0	0	1	0	0
4282.0	0	0	0	1
4284.0	0	1	0	0
4297.0	0	0	0	1
4300.0	0	1	0	0
4303.0	0	0	0	1
4306.0	0	1	0	0
4312.0	0	0	0	1
4313.0	0	0	0	1
4314.0	0	1	0	0
4315.0	0	0	0	1
4318.0	0	1	0	0
4319.0	0	1	0	0
4322.0	0	0	0	1
4328.0	0	1	0	0
4329.0	0	0	0	1
4331.0	0	1	0	0
4337.0	0	0	0	1
4342.0	0	1	0	0
4348.0	0	1	0	1
4356.0	0	0	0	1
4359.0	0	1	0	0
4360.0	0	0	0	1
4364.0	0	1	0	0
4379.0	0	0	0	1
4381.0	0	0	0	1
4384.0	0	1	0	0
4387.0	0	1	0	0
4392.0	0	0	0	1
4396.0	0	1	0	0
4401.0	0	0	0	1
4406.0	0	1	0	0
4408.0	0	0	0	1
4410.0	0	1	0	0
4411.0	0	0	0	1
4414.0	0	1	0	0
4415.0	0	0	0	1
4419.0	0	1	0	1
4423.0	0	1	0	0
4445.0	0	0	0	1
4448.0	0	1	0	0
4456.0	0	0	0	1
4458.0	0	1	0	0
4466.0	0	0	0	1
4467.0	0	0	0	2
4471.0	0	1	0	0
4472.0	0	1	0	0
4474.0	0	1	0	0
4477.0	0	0	0	1
4478.0	0	1	0	0
4500.0	0	0	0	1
4501.0	0	1	0	0
4506.0	0	0	0	1
4512.0	0	1	0	0
4518.0	0	0	0	1
4519.0	0	0	0	1
4521.0	0	1	0	0
4522.0	0	1	0	0
4524.0	0	0	0	1
4525.0	0	1	0	0
4537.0	0	0	0	1
4540.0	0	0	0	1
4543.0	0	1	0	0
4544.0	0	1	0	0
4547.0	0	0	0	1
4549.0	0	0	0	1
4551.0	0	1	0	0
4553.0	0	0	0	1
4554.0	0	1	0	0
4559.0	0	1	0	0
4572.0	0	0	0	1
4575.0	0	1	0	0
4583.0	0	0	0	1
4584.0	0	0	0	1
4587.0	0	2	0	0
4601.0	0	0	0	1
4606.0	0	1	0	0
4612.0	0	0	0	1
4617.0	0	1	0	0
4641.0	0	0	0	1
4642.0	0	1	0	0
4644.0	0	0	0	1
4648.0	0	1	0	0
4649.0	0	0	0	1
4650.0	0	0	0	1
4651.0	0	1	0	0
4653.0	0	1	0	0
4662.0	0	0	0	1
4666.0	0	1	0	0
4667.0	0	0	0	1
4670.0	0	1	0	0
4672.0	0	0	0	1
4673.0	0	1	0	0
4682.0	0	0	0	1
4687.0	0	1	0	1
4692.0	0	1	0	0
4701.0	0	0	0	2
4703.0	0	1	0	0
4704.0	0	1	0	0
4731.0	0	0	0	1
4734.0	0	1	0	0
4735.0	0	0	0	1
4737.0	0	1	0	0
4765.0	0	0	0	1
4769.0	0	1	0	0
