## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/SCP_3954_T_S22_GRCh38_Aligned.sortedByCoord.out.bam --OUTPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/SCP3954_marked_duplicates.bam --METRICS_FILE /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/SCP3954_mark_dup_metrics.txt --REMOVE_DUPLICATES true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Apr 16 14:01:27 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
library	0	45079963	33792000	0	0	20526268	3653	0.45533	32932630

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
591.0	0	4	0	3
592.0	0	6	0	6
593.0	0	10	0	11
594.0	0	6	0	5
595.0	0	11	0	11
596.0	0	6	0	7
597.0	0	14	0	14
598.0	0	14	0	15
599.0	0	8	0	8
600.0	0	9	0	9
601.0	0	7	0	5
602.0	0	9	0	9
603.0	0	13	0	14
604.0	0	12	0	12
605.0	0	11	0	11
606.0	0	7	0	6
607.0	0	8	0	8
608.0	0	4	0	4
609.0	0	7	0	8
610.0	0	10	0	9
611.0	0	8	0	8
612.0	0	1	0	2
613.0	0	9	0	9
614.0	0	9	0	9
615.0	0	15	0	16
616.0	0	15	0	13
617.0	0	11	0	12
618.0	0	2	0	4
619.0	0	9	0	8
620.0	0	15	0	13
621.0	0	10	0	10
622.0	0	11	0	11
623.0	0	2	0	3
624.0	0	13	0	12
625.0	0	4	0	5
626.0	0	11	0	12
627.0	0	4	0	3
628.0	0	11	0	12
629.0	0	10	0	9
630.0	0	9	0	8
631.0	0	11	0	11
632.0	0	4	0	5
633.0	0	7	0	6
634.0	0	6	0	7
635.0	0	14	0	13
636.0	0	13	0	14
637.0	0	12	0	11
638.0	0	6	0	6
639.0	0	5	0	6
640.0	0	9	0	8
641.0	0	8	0	9
642.0	0	9	0	8
643.0	0	8	0	10
644.0	0	7	0	6
645.0	0	6	0	5
646.0	0	10	0	10
647.0	0	5	0	6
648.0	0	7	0	6
649.0	0	9	0	10
650.0	0	4	0	3
651.0	0	13	0	13
652.0	0	9	0	9
653.0	0	7	0	7
654.0	0	14	0	15
655.0	0	7	0	6
656.0	0	6	0	6
657.0	0	9	0	9
658.0	0	11	0	13
659.0	0	14	0	12
660.0	0	3	0	4
661.0	0	7	0	6
662.0	0	6	0	6
663.0	0	8	0	9
664.0	0	7	0	6
665.0	0	4	0	4
666.0	0	5	0	6
667.0	0	9	0	8
668.0	0	6	0	6
669.0	0	9	0	9
670.0	0	8	0	8
671.0	0	5	0	6
672.0	0	10	0	9
673.0	0	4	0	6
674.0	0	4	0	3
675.0	0	6	0	6
676.0	0	3	0	2
677.0	0	4	0	4
678.0	0	8	0	8
679.0	0	6	0	7
680.0	0	9	0	8
681.0	0	9	0	12
682.0	0	10	0	7
683.0	0	6	0	6
684.0	0	10	0	11
685.0	0	6	0	5
686.0	0	3	0	4
687.0	0	9	0	8
688.0	0	7	0	7
689.0	0	5	0	6
690.0	0	8	0	8
691.0	0	8	0	9
692.0	0	6	0	6
693.0	0	9	0	7
694.0	0	7	0	7
695.0	0	7	0	7
696.0	0	6	0	6
697.0	0	7	0	10
698.0	0	8	0	6
699.0	0	10	0	9
700.0	0	7	0	10
701.0	0	8	0	7
702.0	0	7	0	6
703.0	0	12	0	13
704.0	0	10	0	8
705.0	0	4	0	4
706.0	0	6	0	6
707.0	0	7	0	9
708.0	0	9	0	8
709.0	0	7	0	6
710.0	0	6	0	6
711.0	0	8	0	8
712.0	0	8	0	8
713.0	0	7	0	7
714.0	0	7	0	7
715.0	0	7	0	8
716.0	0	6	0	5
717.0	0	3	0	4
718.0	0	7	0	7
719.0	0	8	0	8
720.0	0	7	0	6
721.0	0	7	0	7
722.0	0	5	0	6
723.0	0	11	0	11
724.0	0	7	0	7
725.0	0	7	0	6
726.0	0	4	0	4
727.0	0	7	0	7
728.0	0	4	0	4
729.0	0	2	0	3
730.0	0	8	0	7
731.0	0	1	0	1
732.0	0	12	0	14
733.0	0	10	0	10
734.0	0	10	0	9
735.0	0	5	0	4
736.0	0	6	0	6
737.0	0	7	0	8
738.0	0	6	0	6
739.0	0	7	0	7
740.0	0	3	0	3
741.0	0	4	0	4
742.0	0	5	0	6
743.0	0	8	0	8
744.0	0	7	0	7
745.0	0	9	0	8
746.0	0	5	0	5
747.0	0	6	0	6
748.0	0	4	0	4
749.0	0	12	0	11
750.0	0	3	0	4
751.0	0	4	0	3
752.0	0	8	0	9
753.0	0	5	0	4
754.0	0	3	0	5
755.0	0	9	0	8
756.0	0	5	0	5
757.0	0	5	0	7
758.0	0	8	0	6
759.0	0	6	0	6
760.0	0	10	0	9
761.0	0	3	0	4
762.0	0	6	0	7
763.0	0	5	0	4
764.0	0	5	0	4
765.0	0	8	0	9
766.0	0	10	0	12
767.0	0	6	0	3
768.0	0	6	0	6
769.0	0	7	0	8
770.0	0	6	0	7
771.0	0	5	0	3
772.0	0	7	0	7
773.0	0	7	0	8
774.0	0	8	0	7
775.0	0	4	0	5
776.0	0	6	0	6
777.0	0	9	0	9
778.0	0	3	0	3
779.0	0	10	0	9
780.0	0	4	0	4
781.0	0	5	0	5
782.0	0	2	0	2
783.0	0	8	0	8
784.0	0	1	0	3
785.0	0	5	0	3
786.0	0	2	0	4
787.0	0	6	0	4
788.0	0	3	0	3
789.0	0	4	0	7
790.0	0	5	0	4
791.0	0	8	0	9
792.0	0	5	0	4
793.0	0	6	0	4
794.0	0	2	0	2
795.0	0	2	0	6
796.0	0	8	0	4
797.0	0	4	0	4
798.0	0	5	0	8
799.0	0	9	0	7
800.0	0	5	0	5
801.0	0	8	0	7
802.0	0	4	0	5
803.0	0	5	0	4
804.0	0	3	0	4
805.0	0	5	0	5
806.0	0	4	0	3
807.0	0	5	0	7
808.0	0	5	0	5
809.0	0	7	0	5
810.0	0	4	0	5
811.0	0	6	0	5
812.0	0	7	0	8
813.0	0	6	0	5
814.0	0	2	0	2
815.0	0	7	0	7
816.0	0	3	0	3
817.0	0	5	0	7
818.0	0	9	0	8
819.0	0	4	0	3
820.0	0	3	0	3
821.0	0	5	0	6
822.0	0	7	0	6
823.0	0	5	0	5
824.0	0	2	0	2
825.0	0	3	0	4
826.0	0	4	0	3
827.0	0	6	0	6
828.0	0	3	0	3
829.0	0	2	0	2
830.0	0	5	0	6
831.0	0	3	0	2
832.0	0	3	0	3
833.0	0	2	0	3
834.0	0	6	0	6
835.0	0	5	0	4
836.0	0	4	0	4
837.0	0	9	0	10
838.0	0	5	0	4
839.0	0	2	0	3
840.0	0	4	0	3
841.0	0	7	0	8
842.0	0	5	0	4
843.0	0	5	0	5
844.0	0	5	0	5
845.0	0	4	0	5
846.0	0	4	0	3
847.0	0	4	0	6
848.0	0	8	0	6
849.0	0	4	0	5
850.0	0	3	0	4
851.0	0	5	0	5
852.0	0	7	0	7
853.0	0	6	0	4
854.0	0	7	0	8
855.0	0	3	0	2
856.0	0	7	0	8
857.0	0	10	0	10
858.0	0	8	0	8
859.0	0	3	0	3
860.0	0	5	0	6
861.0	0	5	0	3
862.0	0	3	0	4
863.0	0	3	0	2
864.0	0	6	0	7
865.0	0	6	0	6
866.0	0	4	0	4
867.0	0	4	0	4
868.0	0	6	0	6
869.0	0	9	0	9
870.0	0	4	0	5
871.0	0	2	0	1
872.0	0	2	0	2
873.0	0	6	0	5
874.0	0	4	0	4
875.0	0	4	0	5
876.0	0	3	0	3
877.0	0	4	0	3
878.0	0	3	0	3
879.0	0	3	0	3
880.0	0	7	0	8
881.0	0	8	0	7
882.0	0	2	0	2
883.0	0	4	0	5
884.0	0	7	0	8
885.0	0	7	0	6
886.0	0	5	0	4
887.0	0	3	0	4
888.0	0	9	0	8
889.0	0	3	0	5
890.0	0	5	0	3
891.0	0	3	0	6
892.0	0	5	0	3
893.0	0	3	0	2
894.0	0	3	0	3
895.0	0	2	0	3
896.0	0	2	0	1
897.0	0	6	0	8
898.0	0	5	0	4
899.0	0	0	0	1
900.0	0	3	0	4
901.0	0	6	0	4
902.0	0	5	0	4
903.0	0	5	0	5
904.0	0	5	0	5
905.0	0	2	0	2
906.0	0	5	0	5
907.0	0	5	0	5
908.0	0	4	0	5
909.0	0	3	0	4
910.0	0	4	0	4
911.0	0	6	0	4
912.0	0	4	0	5
913.0	0	4	0	4
914.0	0	4	0	4
915.0	0	2	0	1
916.0	0	4	0	4
917.0	0	2	0	2
918.0	0	6	0	6
919.0	0	5	0	6
920.0	0	5	0	6
921.0	0	8	0	6
922.0	0	1	0	2
923.0	0	6	0	5
924.0	0	3	0	4
925.0	0	5	0	4
926.0	0	7	0	7
927.0	0	2	0	2
928.0	0	2	0	2
929.0	0	1	0	1
930.0	0	2	0	3
931.0	0	3	0	2
932.0	0	3	0	3
933.0	0	1	0	1
934.0	0	4	0	4
935.0	0	4	0	4
936.0	0	1	0	3
937.0	0	4	0	3
938.0	0	5	0	5
939.0	0	5	0	4
940.0	0	4	0	5
941.0	0	2	0	1
942.0	0	1	0	1
943.0	0	1	0	2
944.0	0	5	0	5
945.0	0	2	0	1
946.0	0	5	0	6
947.0	0	4	0	4
948.0	0	6	0	6
949.0	0	3	0	3
950.0	0	5	0	4
951.0	0	3	0	4
952.0	0	1	0	0
953.0	0	3	0	3
954.0	0	3	0	4
955.0	0	6	0	5
956.0	0	5	0	5
957.0	0	3	0	3
958.0	0	1	0	2
959.0	0	9	0	8
960.0	0	2	0	5
961.0	0	8	0	5
962.0	0	3	0	4
963.0	0	3	0	3
964.0	0	7	0	7
965.0	0	4	0	4
966.0	0	3	0	2
967.0	0	3	0	4
968.0	0	5	0	4
969.0	0	4	0	5
970.0	0	2	0	1
971.0	0	2	0	2
972.0	0	2	0	2
973.0	0	0	0	1
974.0	0	4	0	3
975.0	0	1	0	2
976.0	0	6	0	6
977.0	0	4	0	4
978.0	0	3	0	4
979.0	0	6	0	4
980.0	0	2	0	2
981.0	0	3	0	3
982.0	0	3	0	4
983.0	0	6	0	7
984.0	0	5	0	3
985.0	0	2	0	2
986.0	0	2	0	3
987.0	0	4	0	3
988.0	0	5	0	7
989.0	0	6	0	5
990.0	0	4	0	3
991.0	0	3	0	4
992.0	0	3	0	4
993.0	0	4	0	4
994.0	0	3	0	1
995.0	0	3	0	4
996.0	0	5	0	6
997.0	0	6	0	4
998.0	0	3	0	5
999.0	0	2	0	2
1000.0	0	7	0	6
1001.0	0	3	0	2
1002.0	0	3	0	3
1003.0	0	3	0	4
1004.0	0	5	0	5
1005.0	0	3	0	3
1006.0	0	4	0	3
1007.0	0	3	0	3
1008.0	0	2	0	2
1010.0	0	3	0	3
1011.0	0	3	0	4
1012.0	0	3	0	4
1013.0	0	4	0	2
1014.0	0	4	0	4
1015.0	0	3	0	4
1016.0	0	6	0	5
1017.0	0	4	0	4
1018.0	0	2	0	2
1019.0	0	3	0	3
1020.0	0	3	0	3
1021.0	0	1	0	2
1022.0	0	3	0	3
1023.0	0	5	0	4
1024.0	0	6	0	8
1025.0	0	4	0	2
1026.0	0	4	0	5
1027.0	0	6	0	5
1028.0	0	1	0	1
1029.0	0	1	0	1
1030.0	0	1	0	2
1031.0	0	1	0	2
1032.0	0	3	0	1
1033.0	0	3	0	3
1034.0	0	4	0	5
1035.0	0	2	0	2
1036.0	0	2	0	2
1037.0	0	2	0	1
1038.0	0	2	0	3
1039.0	0	2	0	4
1040.0	0	3	0	1
1041.0	0	3	0	2
1042.0	0	3	0	3
1043.0	0	2	0	2
1044.0	0	1	0	2
1045.0	0	6	0	5
1046.0	0	3	0	4
1047.0	0	3	0	2
1048.0	0	3	0	3
1049.0	0	4	0	4
1050.0	0	5	0	5
1051.0	0	3	0	3
1052.0	0	2	0	3
1053.0	0	2	0	2
1054.0	0	2	0	2
1055.0	0	3	0	2
1056.0	0	2	0	2
1057.0	0	3	0	3
1058.0	0	3	0	3
1059.0	0	5	0	5
1060.0	0	3	0	3
1061.0	0	2	0	3
1062.0	0	3	0	2
1064.0	0	2	0	5
1065.0	0	7	0	5
1066.0	0	2	0	2
1067.0	0	2	0	1
1068.0	0	1	0	1
1069.0	0	1	0	1
1070.0	0	1	0	2
1071.0	0	4	0	6
1072.0	0	3	0	2
1073.0	0	5	0	4
1074.0	0	2	0	3
1075.0	0	6	0	6
1076.0	0	2	0	0
1077.0	0	1	0	3
1078.0	0	3	0	2
1079.0	0	5	0	4
1080.0	0	4	0	4
1081.0	0	3	0	4
1082.0	0	4	0	4
1083.0	0	2	0	2
1084.0	0	3	0	2
1085.0	0	3	0	4
1086.0	0	3	0	2
1087.0	0	6	0	6
1088.0	0	1	0	4
1089.0	0	4	0	1
1091.0	0	1	0	1
1092.0	0	4	0	5
1093.0	0	5	0	4
1094.0	0	1	0	1
1095.0	0	2	0	2
1096.0	0	2	0	2
1097.0	0	2	0	3
1098.0	0	3	0	3
1099.0	0	3	0	2
1100.0	0	1	0	1
1101.0	0	4	0	5
1102.0	0	1	0	1
1103.0	0	2	0	1
1104.0	0	2	0	2
1106.0	0	5	0	6
1107.0	0	3	0	3
1108.0	0	1	0	1
1109.0	0	2	0	1
1110.0	0	5	0	5
1111.0	0	4	0	4
1112.0	0	2	0	2
1113.0	0	1	0	1
1114.0	0	2	0	2
1115.0	0	3	0	4
1116.0	0	1	0	1
1117.0	0	2	0	1
1118.0	0	2	0	2
1119.0	0	1	0	1
1120.0	0	1	0	1
1121.0	0	1	0	2
1122.0	0	5	0	4
1123.0	0	4	0	4
1124.0	0	2	0	3
1125.0	0	4	0	3
1126.0	0	1	0	1
1127.0	0	2	0	3
1128.0	0	4	0	4
1129.0	0	1	0	1
1130.0	0	1	0	0
1131.0	0	0	0	1
1132.0	0	2	0	1
1133.0	0	1	0	1
1134.0	0	2	0	2
1135.0	0	0	0	1
1136.0	0	3	0	2
1137.0	0	1	0	2
1138.0	0	1	0	1
1139.0	0	3	0	3
1140.0	0	3	0	2
1141.0	0	1	0	1
1143.0	0	1	0	1
1144.0	0	4	0	4
1145.0	0	2	0	2
1146.0	0	1	0	3
1147.0	0	3	0	1
1148.0	0	1	0	1
1149.0	0	1	0	1
1150.0	0	3	0	3
1151.0	0	2	0	2
1152.0	0	4	0	5
1153.0	0	4	0	3
1154.0	0	1	0	3
1155.0	0	4	0	4
1156.0	0	2	0	0
1157.0	0	2	0	4
1158.0	0	2	0	1
1159.0	0	2	0	1
1160.0	0	3	0	3
1161.0	0	2	0	2
1162.0	0	4	0	4
1163.0	0	3	0	5
1164.0	0	2	0	1
1165.0	0	4	0	3
1166.0	0	2	0	3
1167.0	0	2	0	3
1168.0	0	3	0	1
1169.0	0	2	0	2
1170.0	0	1	0	1
1173.0	0	3	0	4
1174.0	0	5	0	4
1175.0	0	3	0	3
1176.0	0	4	0	4
1177.0	0	3	0	3
1178.0	0	1	0	1
1179.0	0	3	0	4
1180.0	0	2	0	1
1182.0	0	1	0	1
1183.0	0	3	0	4
1184.0	0	4	0	3
1185.0	0	0	0	1
1187.0	0	1	0	0
1188.0	0	3	0	3
1189.0	0	1	0	1
1190.0	0	2	0	2
1191.0	0	2	0	3
1192.0	0	2	0	1
1193.0	0	3	0	3
1194.0	0	1	0	1
1195.0	0	1	0	1
1196.0	0	3	0	4
1197.0	0	1	0	1
1198.0	0	7	0	6
1199.0	0	1	0	3
1200.0	0	5	0	3
1201.0	0	2	0	3
1202.0	0	5	0	4
1203.0	0	2	0	3
1204.0	0	2	0	3
1205.0	0	5	0	3
1206.0	0	3	0	3
1208.0	0	3	0	5
1209.0	0	4	0	4
1210.0	0	3	0	3
1211.0	0	3	0	1
1212.0	0	1	0	3
1213.0	0	1	0	2
1214.0	0	3	0	0
1215.0	0	2	0	2
1216.0	0	1	0	2
1217.0	0	2	0	5
1218.0	0	5	0	1
1219.0	0	1	0	1
1220.0	0	2	0	3
1221.0	0	1	0	1
1222.0	0	1	0	0
1223.0	0	1	0	1
1224.0	0	3	0	3
1226.0	0	2	0	5
1227.0	0	3	0	1
1228.0	0	2	0	1
1229.0	0	1	0	2
1230.0	0	4	0	3
1231.0	0	0	0	1
1232.0	0	4	0	3
1234.0	0	1	0	1
1235.0	0	3	0	4
1237.0	0	1	0	1
1238.0	0	4	0	3
1239.0	0	2	0	2
1240.0	0	2	0	2
1241.0	0	0	0	1
1242.0	0	4	0	4
1243.0	0	1	0	0
1244.0	0	1	0	1
1245.0	0	3	0	3
1246.0	0	1	0	2
1247.0	0	2	0	1
1248.0	0	3	0	3
1249.0	0	1	0	2
1250.0	0	3	0	2
1251.0	0	1	0	2
1252.0	0	2	0	2
1253.0	0	2	0	2
1254.0	0	3	0	2
1256.0	0	1	0	3
1257.0	0	2	0	2
1258.0	0	4	0	2
1259.0	0	1	0	1
1260.0	0	1	0	1
1263.0	0	2	0	2
1264.0	0	3	0	4
1265.0	0	3	0	2
1266.0	0	1	0	2
1267.0	0	0	0	1
1268.0	0	2	0	0
1269.0	0	2	0	2
1270.0	0	2	0	2
1271.0	0	2	0	5
1272.0	0	2	0	2
1273.0	0	2	0	0
1274.0	0	1	0	0
1276.0	0	1	0	1
1279.0	0	2	0	2
1281.0	0	2	0	3
1282.0	0	4	0	3
1283.0	0	2	0	3
1284.0	0	1	0	0
1285.0	0	2	0	2
1286.0	0	2	0	3
1287.0	0	3	0	3
1288.0	0	1	0	0
1289.0	0	1	0	1
1290.0	0	3	0	3
1291.0	0	1	0	2
1292.0	0	2	0	1
1293.0	0	2	0	4
1294.0	0	2	0	0
1296.0	0	3	0	3
1297.0	0	1	0	1
1299.0	0	1	0	1
1301.0	0	2	0	3
1302.0	0	5	0	4
1303.0	0	1	0	2
1304.0	0	3	0	2
1305.0	0	1	0	1
1307.0	0	2	0	5
1308.0	0	4	0	1
1309.0	0	1	0	2
1310.0	0	2	0	3
1311.0	0	6	0	5
1312.0	0	1	0	0
1313.0	0	1	0	2
1314.0	0	3	0	3
1315.0	0	2	0	1
1316.0	0	3	0	3
1317.0	0	2	0	3
1318.0	0	1	0	1
1319.0	0	1	0	0
1321.0	0	2	0	3
1322.0	0	2	0	1
1323.0	0	1	0	1
1325.0	0	0	0	2
1326.0	0	2	0	1
1327.0	0	1	0	1
1328.0	0	1	0	0
1329.0	0	1	0	1
1330.0	0	2	0	2
1331.0	0	2	0	2
1332.0	0	2	0	3
1333.0	0	4	0	4
1334.0	0	2	0	1
1337.0	0	0	0	1
1338.0	0	2	0	3
1339.0	0	2	0	1
1340.0	0	1	0	0
1341.0	0	1	0	1
1342.0	0	1	0	2
1343.0	0	1	0	0
1345.0	0	1	0	4
1346.0	0	4	0	1
1349.0	0	2	0	2
1350.0	0	1	0	1
1351.0	0	1	0	1
1352.0	0	2	0	2
1354.0	0	1	0	2
1355.0	0	2	0	2
1356.0	0	1	0	1
1357.0	0	2	0	1
1358.0	0	0	0	1
1359.0	0	3	0	2
1360.0	0	0	0	1
1361.0	0	1	0	0
1363.0	0	0	0	1
1364.0	0	1	0	1
1366.0	0	2	0	2
1367.0	0	2	0	1
1368.0	0	2	0	3
1369.0	0	1	0	2
1370.0	0	2	0	3
1371.0	0	4	0	3
1372.0	0	2	0	0
1373.0	0	2	0	2
1374.0	0	0	0	2
1375.0	0	2	0	1
1376.0	0	2	0	1
1378.0	0	1	0	1
1379.0	0	1	0	2
1380.0	0	3	0	2
1381.0	0	2	0	2
1382.0	0	2	0	3
1383.0	0	1	0	1
1384.0	0	2	0	1
1386.0	0	3	0	5
1387.0	0	2	0	0
1388.0	0	0	0	2
1389.0	0	2	0	3
1390.0	0	3	0	1
1391.0	0	2	0	2
1392.0	0	0	0	2
1393.0	0	2	0	0
1394.0	0	2	0	2
1395.0	0	1	0	0
1397.0	0	1	0	2
1398.0	0	2	0	1
1399.0	0	2	0	2
1400.0	0	1	0	1
1402.0	0	1	0	2
1403.0	0	2	0	1
1404.0	0	1	0	1
1405.0	0	1	0	1
1406.0	0	1	0	1
1407.0	0	2	0	3
1408.0	0	1	0	1
1409.0	0	5	0	4
1410.0	0	3	0	3
1411.0	0	1	0	1
1412.0	0	1	0	4
1413.0	0	3	0	1
1414.0	0	3	0	3
1415.0	0	2	0	1
1416.0	0	1	0	1
1417.0	0	0	0	1
1418.0	0	1	0	1
1419.0	0	2	0	1
1421.0	0	2	0	2
1423.0	0	1	0	1
1424.0	0	0	0	1
1425.0	0	2	0	2
1426.0	0	2	0	1
1427.0	0	2	0	2
1428.0	0	0	0	3
1429.0	0	4	0	1
1430.0	0	1	0	1
1432.0	0	1	0	1
1433.0	0	0	0	1
1434.0	0	1	0	1
1435.0	0	2	0	1
1436.0	0	2	0	2
1438.0	0	2	0	2
1439.0	0	3	0	3
1440.0	0	1	0	1
1441.0	0	0	0	1
1442.0	0	2	0	1
1443.0	0	2	0	2
1447.0	0	1	0	1
1449.0	0	2	0	2
1450.0	0	0	0	1
1451.0	0	3	0	2
1454.0	0	0	0	2
1455.0	0	4	0	2
1457.0	0	1	0	1
1458.0	0	1	0	1
1459.0	0	1	0	2
1460.0	0	2	0	1
1461.0	0	2	0	2
1462.0	0	1	0	1
1463.0	0	1	0	1
1464.0	0	1	0	1
1465.0	0	1	0	1
1468.0	0	3	0	4
1469.0	0	4	0	3
1471.0	0	1	0	2
1472.0	0	1	0	0
1474.0	0	3	0	3
1476.0	0	2	0	2
1477.0	0	0	0	1
1478.0	0	2	0	1
1479.0	0	1	0	2
1480.0	0	1	0	0
1481.0	0	2	0	2
1482.0	0	1	0	1
1484.0	0	1	0	2
1485.0	0	2	0	2
1486.0	0	2	0	2
1487.0	0	1	0	0
1488.0	0	1	0	1
1490.0	0	2	0	3
1491.0	0	1	0	0
1492.0	0	1	0	1
1493.0	0	2	0	2
1494.0	0	1	0	1
1495.0	0	2	0	2
1496.0	0	2	0	2
1498.0	0	1	0	1
1501.0	0	3	0	4
1502.0	0	3	0	2
1505.0	0	1	0	2
1506.0	0	2	0	1
1507.0	0	2	0	3
1508.0	0	1	0	0
1509.0	0	1	0	2
1510.0	0	1	0	2
1511.0	0	2	0	1
1512.0	0	2	0	1
1513.0	0	3	0	3
1514.0	0	3	0	5
1515.0	0	3	0	1
1516.0	0	2	0	3
1517.0	0	1	0	1
1518.0	0	2	0	2
1519.0	0	1	0	0
1520.0	0	2	0	4
1521.0	0	2	0	0
1522.0	0	1	0	1
1524.0	0	1	0	2
1525.0	0	2	0	1
1526.0	0	1	0	1
1527.0	0	0	0	1
1528.0	0	1	0	2
1529.0	0	2	0	0
1530.0	0	2	0	2
1531.0	0	2	0	2
1533.0	0	1	0	1
1534.0	0	0	0	1
1535.0	0	1	0	2
1536.0	0	2	0	0
1537.0	0	1	0	1
1539.0	0	2	0	3
1540.0	0	1	0	0
1541.0	0	0	0	2
1542.0	0	3	0	2
1543.0	0	2	0	1
1544.0	0	1	0	2
1545.0	0	1	0	2
1546.0	0	2	0	0
1547.0	0	1	0	1
1549.0	0	1	0	1
1550.0	0	0	0	1
1551.0	0	1	0	0
1554.0	0	0	0	1
1555.0	0	2	0	1
1556.0	0	2	0	3
1557.0	0	4	0	3
1558.0	0	3	0	5
1559.0	0	3	0	1
1561.0	0	1	0	2
1563.0	0	1	0	1
1564.0	0	1	0	0
1567.0	0	2	0	2
1568.0	0	0	0	1
1569.0	0	1	0	0
1570.0	0	2	0	4
1571.0	0	2	0	2
1572.0	0	3	0	1
1573.0	0	1	0	1
1575.0	0	1	0	1
1576.0	0	1	0	2
1577.0	0	2	0	1
1578.0	0	1	0	2
1579.0	0	1	0	2
1580.0	0	3	0	3
1581.0	0	3	0	1
1582.0	0	1	0	1
1583.0	0	2	0	3
1584.0	0	1	0	0
1585.0	0	1	0	2
1586.0	0	3	0	2
1587.0	0	2	0	2
1588.0	0	1	0	1
1589.0	0	2	0	2
1590.0	0	2	0	2
1591.0	0	2	0	3
1592.0	0	1	0	0
1594.0	0	1	0	1
1596.0	0	2	0	2
1597.0	0	0	0	1
1598.0	0	1	0	0
1600.0	0	2	0	3
1601.0	0	3	0	3
1602.0	0	2	0	1
1603.0	0	1	0	1
1604.0	0	0	0	1
1605.0	0	1	0	1
1606.0	0	1	0	1
1607.0	0	2	0	1
1608.0	0	1	0	1
1609.0	0	0	0	1
1610.0	0	2	0	1
1615.0	0	2	0	4
1616.0	0	3	0	2
1617.0	0	2	0	1
1624.0	0	1	0	1
1625.0	0	0	0	1
1626.0	0	1	0	0
1629.0	0	2	0	4
1630.0	0	1	0	1
1631.0	0	2	0	1
1632.0	0	1	0	1
1633.0	0	3	0	2
1636.0	0	2	0	3
1637.0	0	1	0	1
1638.0	0	1	0	3
1639.0	0	3	0	0
1640.0	0	1	0	1
1641.0	0	0	0	1
1642.0	0	1	0	0
1645.0	0	1	0	1
1646.0	0	1	0	2
1647.0	0	2	0	1
1651.0	0	0	0	1
1652.0	0	1	0	0
1653.0	0	1	0	2
1654.0	0	1	0	1
1655.0	0	2	0	1
1658.0	0	0	0	1
1659.0	0	1	0	0
1662.0	0	1	0	2
1663.0	0	1	0	1
1664.0	0	1	0	0
1667.0	0	0	0	2
1668.0	0	3	0	2
1669.0	0	1	0	1
1670.0	0	1	0	0
1672.0	0	0	0	1
1675.0	0	2	0	1
1676.0	0	1	0	1
1679.0	0	2	0	2
1680.0	0	3	0	3
1681.0	0	1	0	2
1682.0	0	2	0	1
1683.0	0	0	0	1
1684.0	0	1	0	0
1687.0	0	1	0	1
1688.0	0	0	0	1
1689.0	0	1	0	0
1692.0	0	1	0	2
1693.0	0	1	0	0
1694.0	0	0	0	1
1695.0	0	2	0	1
1697.0	0	3	0	3
1698.0	0	1	0	1
1699.0	0	1	0	2
1700.0	0	0	0	1
1701.0	0	2	0	2
1702.0	0	3	0	2
1703.0	0	1	0	0
1704.0	0	0	0	2
1705.0	0	2	0	0
1706.0	0	0	0	1
1708.0	0	1	0	1
1709.0	0	2	0	1
